0.5265574090027738,0.5427252099031439
0.6364650991438949,0.4059017582307767
0.034342817954956084,0.4149568461853601
0.7374244277243933,0.8492516044494163
0.1312788891674348,0.0032520963529598657
0.9321451321761018,0.5061493624464739
0.39064927489182444,0.14087999419078012
0.523039132543412,0.2187055898407384
0.012593000344193417,0.5192487317045178
0.05027368535807253,0.6464505069102533
0.8457904942940997,0.49772677837489576
0.5059776371295834,0.05849476144980126
0.3510108224798456,0.4475594831868015
0.7943848790926593,0.20353497229111017
0.40171335952337794,0.65460061984234
0.4239867154661079,0.8884847760655821
0.9219680840455122,0.8693033106210919
0.6488915497077639,0.22077220115082463
0.5770337158707373,0.3901068536510781
0.06673265518609783,0.4282619941739776
0.9866544462357727,0.6073966850046917
0.45262278683606705,0.028233223186665324
0.15419740832314277,0.3845706531462363
0.491412629840126,0.9686893031028829
0.8512959872604864,0.5457841809710504
0.7688526110611684,0.8108584614904395
0.5749194629021284,0.23486835599136424
0.3831869368408205,0.39376766723147516
0.22903238071217946,0.24572154529246348
0.6344584307829415,0.4779909975595451
0.9670238089574235,0.16860966429860813
0.4651868314814036,0.5342671152089649
0.11084051258565086,0.32869188686661377
0.24463605199983496,0.568353959660987
0.6833785802258496,0.05934274738684775
0.4779908649433222,0.6132350722226161
0.8701414453754901,0.5678449147978206
0.485819221521838,0.4475478957712158
0.9299296650832123,0.040675864973851006
0.487553068729504,0.756714153529465
0.32018656762251396,0.34254431013910125
0.3829705848558609,0.7226043337970214
0.684560299591588,0.576214433736109
0.079525976583668,0.3918141136376381
0.7133488875620646,0.9329331044483704
0.08781006263021296,0.8454545673792606
0.572859439119783,0.7826670786977221
0.7638863035982015,0.32253876798151015
0.16679086780355945,0.7924777018480411
0.8753007277600136,0.3175199678671692
0.1437482451408738,0.2883843046008281
0.9242101453461846,0.7407875873421377
0.26729503917689357,0.13371317243756375
0.8434483822269867,0.15321974611906253
0.40870470593020625,0.39758561951745364
0.5888018844323446,0.8828212135547029
0.14179229601361643,0.5544140521838015
